,0
12398,11176
12399,11169
12400,11165
12401,11176
12402,11168
12403,11165
12404,11174
12405,11179
12406,11170
12407,11175
12408,11172
12409,11184
12410,11192
12411,11180
12412,11190
12413,11186
12414,11199
12415,11180
12416,11188
12417,11194
12418,11182
12419,11195
12420,11181
12421,11192
12422,11194
12423,11193
12424,11183
12425,11177
12426,11195
12427,11178
12428,11197
12429,11201
12430,11196
12431,11216
12432,11202
12433,11190
12434,11207
12435,11216
12436,11216
12437,11191
12438,11197
12439,11212
12440,11202
12441,11211
12442,11216
12443,11206
12444,11203
12445,11212
12446,11210
12447,11208
12448,11219
12449,11222
12450,11206
12451,11211
12452,11209
12453,11228
12454,11215
12455,11219
12456,11192
12457,11197
12458,11225
12459,11214
12460,11228
12461,11221
12462,11223
12463,11224
12464,11231
12465,11218
12466,11228
12467,11231
12468,11213
12469,11228
12470,11226
12471,11223
12472,11227
12473,11234
12474,11227
12475,11216
12476,11232
12477,11235
12478,11215
12479,11238
12480,11209
12481,11227
12482,11224
12483,11244
12484,11237
12485,11211
12486,11250
12487,11212
12488,11221
12489,11248
12490,11243
12491,11236
12492,11241
12493,11231
12494,11235
12495,11237
12496,11243
12497,11244
12498,11241
12499,11248
12500,11239
12501,11236
12502,11255
12503,11238
12504,11248
12505,11253
12506,11259
12507,11248
12508,11259
12509,11256
12510,11257
12511,11255
12512,11246
12513,11247
12514,11260
12515,11260
12516,11255
12517,11252
12518,11252
12519,11264
12520,11256
12521,11258
12522,11257
12523,11255
12524,11254
12525,11258
12526,11258
12527,11242
12528,11255
12529,11256
12530,11237
12531,11258
12532,11235
12533,11241
12534,11253
12535,11240
12536,11227
12537,11243
12538,11218
12539,11242
12540,11224
12541,11221
12542,11223
12543,11218
12544,11224
12545,11195
12546,11208
12547,11199
12548,11197
12549,11200
12550,11180
12551,11188
12552,11193
12553,11186
12554,11182
12555,11180
12556,11172
12557,11167
12558,11169
12559,11164
12560,11154
12561,11151
12562,11166
12563,11156
12564,11141
12565,11143
12566,11169
12567,11133
12568,11138
12569,11137
12570,11136
12571,11147
12572,11154
12573,11127
12574,11128
12575,11133
12576,11135
12577,11130
12578,11119
12579,11118
12580,11128
12581,11114
12582,11125
12583,11123
12584,11118
12585,11103
12586,11118
12587,11107
12588,11116
12589,11107
12590,11111
12591,11103
12592,11104
12593,11098
12594,11106
12595,11110
12596,11114
12597,11105
12598,11122
12599,11123
12600,11107
12601,11094
12602,11114
12603,11098
12604,11101
12605,11110
12606,11105
12607,11101
12608,11112
12609,11100
12610,11099
12611,11098
12612,11106
12613,11101
12614,11124
12615,11106
12616,11106
12617,11095
12618,11128
12619,11131
12620,11099
12621,11099
12622,11125
12623,11113
12624,11105
12625,11115
12626,11114
12627,11109
12628,11117
12629,11115
12630,11116
12631,11119
12632,11129
12633,11120
12634,11130
12635,11133
12636,11123
12637,11110
12638,11130
12639,11116
12640,11118
12641,11123
12642,11150
12643,11129
12644,11142
12645,11137
12646,11142
12647,11127
12648,11129
12649,11140
12650,11137
12651,11135
12652,11146
12653,11136
12654,11129
12655,11124
12656,11141
12657,11131
12658,11143
12659,11131
12660,11138
12661,11135
12662,11140
12663,11152
12664,11133
12665,11136
12666,11138
12667,11159
12668,11155
12669,11118
12670,11137
12671,11141
12672,11133
12673,11137
12674,11163
12675,11152
12676,11145
12677,11134
12678,11146
12679,11152
12680,11149
12681,11132
12682,11147
12683,11157
12684,11162
12685,11156
12686,11154
12687,11156
12688,11152
12689,11157
12690,11159
12691,11142
12692,11144
12693,11143
12694,11160
12695,11167
12696,11146
12697,11152
12698,11158
12699,11164
12700,11152
12701,11165
12702,11165
12703,11167
12704,11152
12705,11153
12706,11159
12707,11153
12708,11165
12709,11165
12710,11178
12711,11184
12712,11165
12713,11152
12714,11171
12715,11172
12716,11166
12717,11159
12718,11177
12719,11176
12720,11163
12721,11163
12722,11175
12723,11177
12724,11189
12725,11197
12726,11190
12727,11178
12728,11186
12729,11178
12730,11180
12731,11187
12732,11173
12733,11177
12734,11194
12735,11176
12736,11181
12737,11165
12738,11189
12739,11197
12740,11200
12741,11185
12742,11203
12743,11185
12744,11197
12745,11190
12746,11194
12747,11199
12748,11189
12749,11184
12750,11211
12751,11188
12752,11198
12753,11203
12754,11191
12755,11194
12756,11217
12757,11176
12758,11205
12759,11212
12760,11201
12761,11202
12762,11217
12763,11217
12764,11219
12765,11190
12766,11225
12767,11198
12768,11214
12769,11216
12770,11215
12771,11212
12772,11206
12773,11205
12774,11207
12775,11229
12776,11212
12777,11213
12778,11212
12779,11213
12780,11211
12781,11223
12782,11215
12783,11219
12784,11221
12785,11209
12786,11237
12787,11223
12788,11222
12789,11215
12790,11229
12791,11202
12792,11228
12793,11210
12794,11225
12795,11237
12796,11223
12797,11225
12798,11229
12799,11238
12800,11226
12801,11223
12802,11221
12803,11211
12804,11223
12805,11229
12806,11222
12807,11213
12808,11209
12809,11226
12810,11218
12811,11208
12812,11202
12813,11200
12814,11203
12815,11221
12816,11189
12817,11199
12818,11198
12819,11180
12820,11192
12821,11183
12822,11185
12823,11177
12824,11190
12825,11167
12826,11184
12827,11162
12828,11174
12829,11174
12830,11146
12831,11160
12832,11154
12833,11146
12834,11158
12835,11138
12836,11136
12837,11117
12838,11136
12839,11128
12840,11112
12841,11092
12842,11092
12843,11084
12844,11082
12845,11085
12846,11081
12847,11076
12848,11071
12849,11048
12850,11049
12851,11042
12852,11018
12853,11021
12854,11031
12855,11018
12856,11007
12857,11005
12858,11007
12859,11008
12860,10973
12861,10976
12862,10973
12863,10970
12864,10958
12865,10954
12866,10948
12867,10959
12868,10953
12869,10925
12870,10916
12871,10942
12872,10920
12873,10915
12874,10911
12875,10890
12876,10896
12877,10889
12878,10886
12879,10895
12880,10872
12881,10872
12882,10869
12883,10870
12884,10875
12885,10848
12886,10844
12887,10855
12888,10850
12889,10835
12890,10828
12891,10823
12892,10832
12893,10823
12894,10815
12895,10814
12896,10799
12897,10810
12898,10803
12899,10796
12900,10793
12901,10800
12902,10806
12903,10793
12904,10791
12905,10783
12906,10786
12907,10770
12908,10769
12909,10778
12910,10794
12911,10772
12912,10772
12913,10769
12914,10772
12915,10778
12916,10750
12917,10741
12918,10750
12919,10753
12920,10757
12921,10745
12922,10742
12923,10746
12924,10748
12925,10732
12926,10746
12927,10743
12928,10734
12929,10739
12930,10745
12931,10734
12932,10731
12933,10727
12934,10716
12935,10734
12936,10737
12937,10723
12938,10742
12939,10722
12940,10743
12941,10728
12942,10735
12943,10713
12944,10697
12945,10707
12946,10715
12947,10701
12948,10701
12949,10716
12950,10708
12951,10699
12952,10712
12953,10709
12954,10712
12955,10710
12956,10710
12957,10691
12958,10709
12959,10703
12960,10696
12961,10689
12962,10689
12963,10670
12964,10675
12965,10672
12966,10674
12967,10670
12968,10673
12969,10651
12970,10658
12971,10659
12972,10654
12973,10644
12974,10645
12975,10647
12976,10653
12977,10637
12978,10645
12979,10633
12980,10633
12981,10627
12982,10627
12983,10622
12984,10633
12985,10619
12986,10631
12987,10622
12988,10619
12989,10604
12990,10591
12991,10596
12992,10594
12993,10577
12994,10578
12995,10574
12996,10592
12997,10584
12998,10580
12999,10578
13000,10584
13001,10587
13002,10601
13003,10557
13004,10384
13005,10042
13006,9604
13007,9423
13008,9484
13009,9454
13010,9148
13011,8674
13012,7951
13013,7166
13014,6386
13015,5625
13016,4930
13017,4315
13018,3832
13019,3383
13020,3035
13021,2720
13022,2484
13023,2271
13024,2069
13025,1903
13026,1802
13027,1647
13028,1543
13029,1446
13030,1380
13031,1285
13032,1212
13033,1144
13034,1091
13035,1005
13036,960
13037,899
13038,870
13039,800
13040,776
13041,726
13042,710
13043,674
13044,641
13045,619
13046,592
13047,565
13048,542
13049,530
13050,511
13051,485
13052,469
13053,447
13054,446
13055,429
13056,414
13057,398
13058,390
13059,367
13060,372
13061,353
13062,354
13063,327
13064,346
13065,322
13066,342
13067,318
13068,291
13069,306
13070,321
13071,305
13072,302
13073,298
13074,296
13075,296
13076,296
13077,282
13078,288
13079,280
13080,275
13081,275
13082,276
13083,265
13084,265
13085,275
13086,276
13087,259
13088,262
13089,257
13090,259
13091,261
13092,247
13093,258
13094,271
13095,246
13096,246
13097,243
13098,265
13099,255
13100,271
13101,248
13102,259
13103,241
13104,244
13105,252
13106,250
13107,248
13108,266
13109,254
13110,258
13111,249
13112,249
13113,243
13114,263
13115,256
13116,239
13117,249
13118,251
13119,234
13120,252
13121,250
13122,263
13123,255
13124,258
13125,243
13126,265
13127,254
13128,259
13129,250
13130,254
13131,261
13132,251
13133,256
13134,237
13135,244
13136,260
13137,255
13138,260
13139,248
13140,241
13141,247
13142,268
13143,247
13144,248
13145,260
13146,256
13147,244
13148,249
13149,247
13150,252
13151,249
13152,249
13153,237
13154,263
13155,248
13156,250
13157,254
13158,249
13159,243
13160,244
13161,244
13162,258
13163,261
13164,248
13165,253
13166,246
13167,249
13168,241
13169,249
13170,271
13171,248
13172,244
13173,249
13174,261
13175,246
13176,253
13177,253
13178,255
13179,231
13180,254
13181,243
13182,251
13183,242
13184,257
13185,242
13186,268
13187,255
13188,253
13189,248
13190,250
13191,244
13192,255
13193,253
13194,255
13195,235
13196,255
13197,242
13198,254
13199,240
13200,235
13201,249
13202,273
13203,249
13204,244
13205,260
13206,257
13207,242
13208,242
13209,243
13210,248
13211,243
13212,241
13213,235
13214,258
13215,240
13216,239
13217,264
13218,264
13219,231
13220,242
13221,247
13222,257
13223,249
13224,244
13225,228
13226,267
13227,250
13228,236
13229,237
13230,251
13231,253
13232,237
13233,243
13234,256
13235,243
13236,246
13237,239
13238,237
13239,230
13240,250
13241,242
13242,248
13243,247
13244,240
13245,237
13246,255
13247,240
13248,236
13249,235
13250,243
13251,260
13252,254
13253,249
13254,234
13255,237
13256,228
13257,238
13258,254
13259,231
13260,241
13261,235
13262,240
13263,238
13264,261
13265,241
13266,250
13267,249
13268,237
13269,259
13270,260
13271,240
13272,247
13273,238
13274,238
13275,237
13276,240
13277,256
13278,252
13279,242
13280,241
13281,241
13282,257
13283,247
13284,231
13285,262
13286,249
13287,246
13288,244
13289,251
13290,258
13291,242
13292,241
13293,245
13294,250
13295,242
13296,243
13297,231
13298,237
13299,237
13300,248
13301,245
13302,255
13303,242
13304,252
13305,234
13306,242
13307,243
13308,235
13309,251
13310,250
13311,243
13312,257
13313,244
13314,254
13315,247
13316,261
13317,231
13318,233
13319,248
13320,248
13321,235
13322,249
13323,247
13324,235
13325,229
13326,265
13327,251
13328,246
13329,234
13330,273
13331,246
13332,237
13333,236
13334,249
13335,253
13336,243
13337,242
13338,246
13339,240
13340,262
13341,243
13342,248
13343,249
13344,227
13345,245
13346,252
13347,248
13348,231
13349,250
13350,244
13351,249
13352,256
13353,253
13354,251
13355,252
13356,244
13357,253
13358,240
13359,221
13360,236
13361,248
13362,253
13363,249
13364,250
13365,235
13366,256
13367,238
13368,235
13369,243
13370,258
13371,252
13372,243
13373,246
13374,240
13375,244
13376,232
13377,254
13378,258
13379,249
13380,247
13381,241
13382,242
13383,236
13384,250
13385,246
13386,239
13387,246
13388,251
13389,250
13390,244
13391,247
13392,247
13393,257
13394,254
13395,240
13396,250
13397,254
13398,240
13399,238
13400,241
13401,244
13402,252
13403,235
13404,254
13405,244
13406,247
13407,257
13408,254
13409,240
13410,248
13411,241
13412,244
13413,237
13414,243
13415,246
13416,241
13417,249
13418,241
13419,228
13420,235
13421,248
13422,248
13423,237
13424,243
13425,257
13426,243
13427,241
13428,248
13429,242
13430,255
13431,237
13432,245
13433,241
13434,248
13435,237
13436,249
13437,236
13438,252
13439,249
13440,226
13441,232
13442,259
13443,244
13444,244
13445,240
13446,253
13447,243
13448,245
13449,250
13450,237
13451,249
13452,255
13453,246
13454,255
13455,248
13456,256
13457,239
13458,256
13459,246
13460,239
13461,237
13462,256
13463,245
13464,240
13465,244
13466,260
13467,237
13468,230
13469,236
13470,251
13471,252
13472,235
13473,261
13474,252
13475,236
13476,237
13477,248
13478,241
13479,251
13480,234
13481,246
13482,265
13483,237
13484,255
13485,251
13486,247
13487,254
13488,255
13489,261
13490,256
13491,272
13492,249
13493,244
13494,262
13495,252
13496,254
13497,256
13498,260
13499,249
13500,252
13501,248
13502,256
13503,235
13504,250
13505,256
13506,256
13507,225
13508,245
13509,249
13510,251
13511,242
13512,247
13513,247
13514,258
13515,245
13516,238
13517,252
13518,265
13519,244
13520,257
13521,240
13522,255
13523,247
13524,242
13525,251
13526,256
13527,236
13528,237
13529,252
13530,261
13531,262
13532,249
13533,237
13534,264
13535,236
13536,252
13537,242
13538,247
13539,251
13540,258
13541,248
13542,254
13543,253
13544,253
13545,244
13546,262
13547,247
13548,246
13549,248
13550,256
13551,231
13552,239
13553,240
13554,261
13555,249
13556,242
13557,235
13558,248
13559,251
13560,237
13561,251
13562,266
13563,265
13564,236
13565,248
13566,260
13567,248
13568,244
13569,245
13570,260
13571,257
13572,239
13573,231
13574,254
13575,250
13576,261
13577,251
13578,246
13579,248
13580,256
13581,259
13582,258
13583,257
13584,261
13585,255
13586,274
13587,265
13588,268
13589,261
13590,256
13591,248
13592,241
13593,256
13594,254
13595,263
13596,242
13597,250
13598,264
13599,262
13600,264
13601,260
13602,267
13603,250
13604,253
13605,251
13606,260
13607,266
13608,255
13609,264
13610,253
13611,255
13612,246
13613,256
13614,259
13615,249
13616,248
13617,238
13618,260
13619,259
13620,243
13621,245
13622,269
13623,261
13624,246
13625,265
13626,246
13627,246
13628,255
13629,253
13630,261
13631,239
13632,255
13633,247
13634,251
13635,246
13636,237
13637,241
13638,243
13639,243
13640,244
13641,252
13642,246
13643,255
13644,248
13645,240
13646,251
13647,237
13648,253
13649,255
13650,263
13651,227
13652,232
13653,237
13654,255
13655,251
13656,247
13657,230
13658,242
13659,253
13660,252
13661,249
13662,245
13663,243
13664,257
13665,250
13666,253
13667,254
13668,249
13669,253
13670,243
13671,238
13672,236
13673,241
13674,245
13675,252
13676,254
13677,255
13678,243
13679,233
13680,259
13681,244
13682,254
13683,254
13684,251
13685,236
13686,244
13687,240
13688,226
13689,249
13690,264
13691,255
13692,256
13693,242
13694,257
13695,246
13696,249
13697,229
13698,249
13699,240
13700,240
13701,243
13702,246
13703,247
13704,241
13705,235
13706,236
13707,235
13708,237
13709,255
13710,248
13711,232
13712,240
13713,258
13714,247
13715,235
13716,235
13717,238
13718,230
13719,252
13720,224
13721,236
13722,260
13723,249
13724,239
13725,257
13726,233
13727,270
13728,242
13729,243
13730,262
13731,246
13732,246
13733,236
13734,239
13735,243
13736,242
13737,239
13738,232
13739,250
13740,234
13741,252
13742,240
13743,257
13744,235
13745,250
13746,244
13747,242
13748,251
13749,239
13750,258
13751,240
13752,241
13753,250
13754,240
13755,247
13756,243
13757,257
13758,240
13759,229
13760,241
13761,232
13762,244
13763,238
13764,238
13765,235
13766,236
13767,245
13768,234
13769,247
13770,249
13771,236
13772,236
13773,238
13774,233
13775,250
13776,236
13777,230
13778,230
13779,243
13780,241
13781,242
13782,222
13783,231
13784,241
13785,236
13786,250
13787,260
13788,238
13789,252
13790,235
13791,231
13792,226
13793,240
13794,233
13795,232
13796,234
13797,233
13798,246
13799,239
13800,240
13801,235
13802,251
13803,230
13804,246
13805,234
13806,240
13807,238
13808,247
13809,234
13810,252
13811,243
13812,230
13813,243
13814,247
13815,245
13816,237
13817,246
13818,245
13819,231
13820,248
13821,251
13822,238
13823,252
13824,249
13825,245
13826,237
13827,240
13828,244
13829,228
13830,228
13831,250
13832,239
13833,241
13834,241
13835,230
13836,244
13837,247
13838,251
13839,252
13840,232
13841,243
13842,240
13843,237
13844,243
13845,253
13846,243
13847,238
13848,219
13849,231
13850,233
13851,237
13852,248
13853,225
13854,231
13855,231
13856,240
13857,237
13858,253
13859,243
13860,229
13861,233
13862,233
13863,246
13864,243
13865,246
13866,262
13867,232
13868,236
13869,234
13870,250
13871,249
13872,257
13873,248
13874,238
13875,244
13876,254
13877,233
13878,247
13879,246
13880,243
13881,240
13882,231
13883,242
13884,242
13885,247
13886,250
13887,236
13888,236
13889,269
13890,257
13891,237
13892,258
13893,247
13894,245
13895,253
13896,235
13897,244
13898,246
13899,251
13900,247
13901,246
13902,235
13903,243
13904,235
13905,239
13906,253
13907,232
13908,255
13909,255
13910,248
13911,253
13912,241
13913,243
13914,254
13915,241
13916,249
13917,253
13918,234
13919,242
13920,235
13921,246
13922,244
13923,235
13924,240
13925,254
13926,263
13927,246
13928,223
13929,236
13930,246
13931,242
13932,247
13933,237
13934,258
13935,237
13936,242
13937,251
13938,261
13939,249
13940,250
13941,233
13942,240
13943,249
13944,243
13945,240
13946,252
13947,254
13948,251
13949,255
13950,246
13951,249
13952,232
13953,257
13954,261
13955,241
13956,256
13957,253
13958,255
13959,242
13960,249
13961,254
13962,251
13963,237
13964,247
13965,237
13966,259
13967,272
13968,292
13969,332
13970,409
13971,488
13972,604
13973,774
13974,931
13975,1128
13976,1356
13977,1573
13978,1846
13979,2093
13980,2381
13981,2703
13982,3021
13983,3360
13984,3729
13985,4089
13986,4490
13987,4915
13988,5351
13989,5867
13990,6464
13991,7099
13992,7767
13993,8438
13994,9145
13995,9781
13996,10316
13997,10735
13998,11000
13999,11221
14000,11303
14001,11260
14002,11235
14003,11216
14004,11190
14005,11175
14006,11141
14007,11085
14008,11049
14009,11008
14010,10992
14011,10964
14012,10931
14013,10934
14014,10905
14015,10867
14016,10865
14017,10861
14018,10860
14019,10864
14020,10811
14021,10797
14022,10766
14023,10740
14024,10724
14025,10672
14026,10659
14027,10642
14028,10622
14029,10620
14030,10606
14031,10575
14032,10570
14033,10579
14034,10546
14035,10558
14036,10574
14037,10587
14038,10569
14039,10593
14040,10576
14041,10599
14042,10587
14043,10583
14044,10590
14045,10569
14046,10570
14047,10565
14048,10568
14049,10585
14050,10552
14051,10576
14052,10557
14053,10586
14054,10564
14055,10581
14056,10581
14057,10585
14058,10569
14059,10586
14060,10584
14061,10588
14062,10588
14063,10604
14064,10600
14065,10595
14066,10609
14067,10606
14068,10606
14069,10623
14070,10615
14071,10629
14072,10615
14073,10635
14074,10644
14075,10635
14076,10632
14077,10639
14078,10641
14079,10654
14080,10659
14081,10655
14082,10661
14083,10673
14084,10667
14085,10669
14086,10680
14087,10675
14088,10695
14089,10686
14090,10674
14091,10690
14092,10693
14093,10702
14094,10681
14095,10684
14096,10702
14097,10700
14098,10707
14099,10704
14100,10713
14101,10713
14102,10702
14103,10714
14104,10707
14105,10720
14106,10731
14107,10716
14108,10744
14109,10726
14110,10750
14111,10749
14112,10744
14113,10737
14114,10745
14115,10744
14116,10746
14117,10760
14118,10755
14119,10756
14120,10756
14121,10752
14122,10768
14123,10758
14124,10763
14125,10761
14126,10775
14127,10761
14128,10771
14129,10765
14130,10763
14131,10762
14132,10768
14133,10766
14134,10760
14135,10780
14136,10770
14137,10771
14138,10786
14139,10788
14140,10774
14141,10784
14142,10783
14143,10783
14144,10794
14145,10793
14146,10800
14147,10798
14148,10810
14149,10798
14150,10800
14151,10793
14152,10813
14153,10786
14154,10819
14155,10812
14156,10804
14157,10818
14158,10819
14159,10810
14160,10818
14161,10801
14162,10821
14163,10815
14164,10798
14165,10825
14166,10827
14167,10833
14168,10826
14169,10827
14170,10840
14171,10828
14172,10820
14173,10825
14174,10839
14175,10851
14176,10852
14177,10834
14178,10842
14179,10836
14180,10843
14181,10846
14182,10839
14183,10856
14184,10845
14185,10839
14186,10840
14187,10835
14188,10855
14189,10852
14190,10860
14191,10864
14192,10855
14193,10867
14194,10851
14195,10873
14196,10852
14197,10875
14198,10853
14199,10858
14200,10851
14201,10849
14202,10860
14203,10864
14204,10858
14205,10878
14206,10865
14207,10866
14208,10860
14209,10873
14210,10872
14211,10877
14212,10872
14213,10870
14214,10868
14215,10880
14216,10877
14217,10864
14218,10865
14219,10876
14220,10876
14221,10871
14222,10868
14223,10866
14224,10868
14225,10867
14226,10863
14227,10878
14228,10869
14229,10883
14230,10885
14231,10875
14232,10868
14233,10889
14234,10899
14235,10883
14236,10891
14237,10875
14238,10887
14239,10876
14240,10873
14241,10872
14242,10882
14243,10900
14244,10912
14245,10887
14246,10891
14247,10882
14248,10897
14249,10911
14250,10902
14251,10916
14252,10898
14253,10916
14254,10908
14255,10894
14256,10913
14257,10903
14258,10913
14259,10915
14260,10922
14261,10916
14262,10906
14263,10906
14264,10914
14265,10903
14266,10907
14267,10902
14268,10922
14269,10919
14270,10906
14271,10918
14272,10914
14273,10915
14274,10921
14275,10916
14276,10919
14277,10948
14278,10946
14279,10931
14280,10924
14281,10942
14282,10940
14283,10931
14284,10932
14285,10922
14286,10940
14287,10955
14288,10928
14289,10939
14290,10926
14291,10939
14292,10948
14293,10941
14294,10944
14295,10950
14296,10939
14297,10939
14298,10960
14299,10947
14300,10945
14301,10949
14302,10933
14303,10952
14304,10942
14305,10943
14306,10960
14307,10931
14308,10952
14309,10948
14310,10935
14311,10949
14312,10963
14313,10942
14314,10955
14315,10947
14316,10957
14317,10949
14318,10966
14319,10952
14320,10919
14321,10937
14322,10952
14323,10949
14324,10945
14325,10950
14326,10957
14327,10944
14328,10965
14329,10942
14330,10945
14331,10945
14332,10957
14333,10952
14334,10952
14335,10946
14336,10949
14337,10943
14338,10948
14339,10947
14340,10940
14341,10948
14342,10930
14343,10943
14344,10938
14345,10957
14346,10950
14347,10939
14348,10934
14349,10933
14350,10939
14351,10940
14352,10933
14353,10939
14354,10943
14355,10937
14356,10930
14357,10940
14358,10943
14359,10929
14360,10926
14361,10947
14362,10927
14363,10947
14364,10920
14365,10931
14366,10931
14367,10917
14368,10911
14369,10938
14370,10912
14371,10911
14372,10905
14373,10907
14374,10892
14375,10901
14376,10882
14377,10882
14378,10887
14379,10875
14380,10894
14381,10863
14382,10857
14383,10869
14384,10853
14385,10867
14386,10861
14387,10858
14388,10855
14389,10832
14390,10828
14391,10827
14392,10823
14393,10817
14394,10805
14395,10820
14396,10815
14397,10818
14398,10804
14399,10817
14400,10801
14401,10781
14402,10805
14403,10794
14404,10771
14405,10773
14406,10790
14407,10769
14408,10763
14409,10770
14410,10770
14411,10775
14412,10761
14413,10754
14414,10772
14415,10762
14416,10754
14417,10734
14418,10764
14419,10747
14420,10741
14421,10747
14422,10741
14423,10746
14424,10729
14425,10739
14426,10743
14427,10740
14428,10727
14429,10740
14430,10730
14431,10740
14432,10731
14433,10725
14434,10717
14435,10736
14436,10739
14437,10710
14438,10719
14439,10697
14440,10702
14441,10714
14442,10730
14443,10723
14444,10733
14445,10729
14446,10714
14447,10724
14448,10727
14449,10729
14450,10710
14451,10711
14452,10717
14453,10717
14454,10717
14455,10734
14456,10726
14457,10711
14458,10720
14459,10719
14460,10716
14461,10723
14462,10709
14463,10720
14464,10724
14465,10726
14466,10714
14467,10718
14468,10717
14469,10719
14470,10722
14471,10718
14472,10730
14473,10726
14474,10718
14475,10721
14476,10718
14477,10713
14478,10713
14479,10717
14480,10728
14481,10725
14482,10725
14483,10705
14484,10720
14485,10715
14486,10719
14487,10714
14488,10730
14489,10712
14490,10730
14491,10725
14492,10725
14493,10713
14494,10713
14495,10722
14496,10714
14497,10715
14498,10698
14499,10704
14500,10727
14501,10716
14502,10727
14503,10722
14504,10725
14505,10717
14506,10725
14507,10711
14508,10717
14509,10706
14510,10727
14511,10728
14512,10731
14513,10708
14514,10721
14515,10715
14516,10713
14517,10725
14518,10724
14519,10709
14520,10714
14521,10723
14522,10720
14523,10700
14524,10720
14525,10718
14526,10709
14527,10714
14528,10715
14529,10728
14530,10724
14531,10708
14532,10733
14533,10716
14534,10715
14535,10723
14536,10719
14537,10702
14538,10716
14539,10709
14540,10706
14541,10724
14542,10723
14543,10699
14544,10709
14545,10700
14546,10707
14547,10713
14548,10713
14549,10688
14550,10746
14551,10703
14552,10699
14553,10707
14554,10707
14555,10701
14556,10694
14557,10709
14558,10702
14559,10698
14560,10677
14561,10708
14562,10692
14563,10707
14564,10698
14565,10694
14566,10690
14567,10696
14568,10702
14569,10691
14570,10684
14571,10691
14572,10688
14573,10695
14574,10693
14575,10701
14576,10701
14577,10698
14578,10694
14579,10678
14580,10698
14581,10693
14582,10690
14583,10695
14584,10696
14585,10703
14586,10710
14587,10716
14588,10732
14589,10680
14590,10702
14591,10724
14592,10713
14593,10716
14594,10726
14595,10718
14596,10734
14597,10702
14598,10707
14599,10712
14600,10710
14601,10724
14602,10730
14603,10726
14604,10704
14605,10721
14606,10718
14607,10722
14608,10729
14609,10723
14610,10738
14611,10742
14612,10722
14613,10728
14614,10733
14615,10733
14616,10733
14617,10741
14618,10734
14619,10739
14620,10725
14621,10742
14622,10751
14623,10747
14624,10744
14625,10750
14626,10740
14627,10749
14628,10743
14629,10755
14630,10732
14631,10755
14632,10755
14633,10751
14634,10749
14635,10742
14636,10753
14637,10758
14638,10745
14639,10759
14640,10755
14641,10757
14642,10757
14643,10753
14644,10766
14645,10761
14646,10759
14647,10757
14648,10768
14649,10774
14650,10765
14651,10750
14652,10754
14653,10754
14654,10754
14655,10753
14656,10753
14657,10771
14658,10761
14659,10788
14660,10762
14661,10751
14662,10763
14663,10772
14664,10759
14665,10761
14666,10766
14667,10780
14668,10774
14669,10751
14670,10783
14671,10777
14672,10759
14673,10755
14674,10776
14675,10768
14676,10762
14677,10775
14678,10769
14679,10784
14680,10774
14681,10769
14682,10766
14683,10771
14684,10783
14685,10782
14686,10778
14687,10788
14688,10781
14689,10787
14690,10777
14691,10787
14692,10779
14693,10768
14694,10772
14695,10765
14696,10781
14697,10765
14698,10775
14699,10781
14700,10784
14701,10787
14702,10793
14703,10796
14704,10781
14705,10784
14706,10796
14707,10785
14708,10785
14709,10798
14710,10788
14711,10783
14712,10791
14713,10785
14714,10789
14715,10779
14716,10767
14717,10781
14718,10784
14719,10782
14720,10779
14721,10785
14722,10764
14723,10762
14724,10772
14725,10760
14726,10766
14727,10763
14728,10757
14729,10752
14730,10751
14731,10760
14732,10754
14733,10743
14734,10733
14735,10754
14736,10740
14737,10757
14738,10730
14739,10736
14740,10724
14741,10728
14742,10729
14743,10725
14744,10712
14745,10718
14746,10729
14747,10716
14748,10705
14749,10715
14750,10701
14751,10701
14752,10715
14753,10700
14754,10703
14755,10691
14756,10705
14757,10696
14758,10699
14759,10685
14760,10689
14761,10674
14762,10672
14763,10685
14764,10685
14765,10678
14766,10663
14767,10684
14768,10665
14769,10660
14770,10662
14771,10675
14772,10663
14773,10653
14774,10659
14775,10667
14776,10657
14777,10663
14778,10659
14779,10661
14780,10659
14781,10641
14782,10660
14783,10666
14784,10643
14785,10644
14786,10652
14787,10636
14788,10650
14789,10634
14790,10624
14791,10630
14792,10644
14793,10639
14794,10629
14795,10633
14796,10627
14797,10617
14798,10622
14799,10617
14800,10615
14801,10619
14802,10618
14803,10639
14804,10619
14805,10616
14806,10618
14807,10618
14808,10607
14809,10617
14810,10612
14811,10620
14812,10624
14813,10619
14814,10604
14815,10620
14816,10606
14817,10619
14818,10629
14819,10604
14820,10620
14821,10617
14822,10619
14823,10604
14824,10592
14825,10609
14826,10600
14827,10605
14828,10610
14829,10604
14830,10610
14831,10612
14832,10613
14833,10601
14834,10615
14835,10617
14836,10591
14837,10601
14838,10610
14839,10613
14840,10599
14841,10600
14842,10590
14843,10600
14844,10611
14845,10605
14846,10613
14847,10593
14848,10604
14849,10597
14850,10603
14851,10615
14852,10606
14853,10600
14854,10596
14855,10601
14856,10608
14857,10606
14858,10596
14859,10592
14860,10592
14861,10586
14862,10598
14863,10590
14864,10608
14865,10598
14866,10596
14867,10591
14868,10606
14869,10610
14870,10599
14871,10594
14872,10599
14873,10608
14874,10620
14875,10599
14876,10589
14877,10591
14878,10601
14879,10591
14880,10587
14881,10616
14882,10598
14883,10591
14884,10599
14885,10606
14886,10599
