Auto Gain Control OFF,IR PA (mA)=10,Red PA (mA)=10,Sample Rate (Hz)=1600,Pulse Width (usec)=400,FIFO Almost Full=17,FIFO Rolls on Full=Checked,Sample Averaging=2
IR Count, Red Count, Green Count, X Axis Acceleration, Y Axis Acceleration, Z Axis Acceleration, Heart Rate, HR Confidence, SPO2, Algorithm Status
105126,212309,--,0.000,0.000,0.000,0.0,0,0.0,1
105115,212290,--,0.000,0.000,0.000,0.0,0,0.0,1
105113,212287,--,0.000,0.000,0.000,0.0,0,0.0,1
105096,212265,--,0.000,0.000,0.000,0.0,0,0.0,1
105100,212258,--,0.000,0.000,0.000,0.0,0,0.0,1
114092,212250,--,0.000,0.000,0.000,0.0,0,0.0,1
147679,212258,--,0.000,0.000,0.000,0.0,0,0.0,1
173886,212255,--,0.000,0.000,0.000,0.0,0,0.0,1
175494,212250,--,0.000,0.000,0.000,0.0,0,0.0,1
175488,212236,--,0.000,0.000,0.000,0.0,0,0.0,1
175483,212240,--,0.000,0.000,0.000,0.0,0,0.0,1
175480,212237,--,0.000,0.000,0.000,0.0,0,0.0,1
175481,212235,--,0.000,0.000,0.000,0.0,0,0.0,1
175481,212222,--,0.000,0.000,0.000,0.0,0,0.0,1
175488,212229,--,0.000,0.000,0.000,0.0,0,0.0,1
175508,212225,--,0.000,0.000,0.000,0.0,0,0.0,1
175506,212216,--,0.000,0.000,0.000,0.0,0,0.0,1
175513,212227,--,0.000,0.000,0.000,0.0,0,0.0,1
175518,212227,--,0.000,0.000,0.000,0.0,0,0.0,1
175514,212220,--,0.000,0.000,0.000,0.0,0,0.0,1
193153,212223,--,0.000,0.000,0.000,0.0,0,0.0,1
197294,212222,--,0.000,0.000,0.000,0.0,0,0.0,1
197279,212219,--,0.000,0.000,0.000,0.0,0,0.0,1
197283,212213,--,0.000,0.000,0.000,0.0,0,0.0,1
197283,212215,--,0.000,0.000,0.000,0.0,0,0.0,1
197287,212216,--,0.000,0.000,0.000,0.0,0,0.0,1
197289,212215,--,0.000,0.000,0.000,0.0,0,0.0,1
197289,212211,--,0.000,0.000,0.000,0.0,0,0.0,1
197297,212206,--,0.000,0.000,0.000,0.0,0,0.0,1
197305,212198,--,0.000,0.000,0.000,0.0,0,0.0,1
197298,212198,--,0.000,0.000,0.000,0.0,0,0.0,1
197298,212185,--,0.000,0.000,0.000,0.0,0,0.0,1
197308,212197,--,0.000,0.000,0.000,0.0,0,0.0,1
197292,212191,--,0.000,0.000,0.000,0.0,0,0.0,1
197298,212188,--,0.000,0.000,0.000,0.0,0,0.0,1
197301,212182,--,0.000,0.000,0.000,0.0,0,0.0,1
197311,212189,--,0.000,0.000,0.000,0.0,0,0.0,1
197302,212176,--,0.000,0.000,0.000,0.0,0,0.0,1
197302,212174,--,0.000,0.000,0.000,0.0,0,0.0,1
197307,212178,--,0.000,0.000,0.000,0.0,0,0.0,1
197309,212179,--,0.000,0.000,0.000,0.0,0,0.0,1
197313,212173,--,0.000,0.000,0.000,0.0,0,0.0,1
197315,212172,--,0.000,0.000,0.000,0.0,0,0.0,1
197329,212174,--,0.000,0.000,0.000,0.0,0,0.0,1
197327,212172,--,0.000,0.000,0.000,0.0,0,0.0,1
197327,212179,--,0.000,0.000,0.000,0.0,0,0.0,1
197330,212172,--,0.000,0.000,0.000,0.0,0,0.0,1
197334,212178,--,0.000,0.000,0.000,0.0,0,0.0,1
197335,212178,--,0.000,0.000,0.000,0.0,0,0.0,1
197336,212181,--,0.000,0.000,0.000,0.0,0,0.0,1
197340,212177,--,0.000,0.000,0.000,0.0,0,0.0,1
197346,212169,--,0.000,0.000,0.000,0.0,0,0.0,1
197336,212169,--,0.000,0.000,0.000,0.0,0,0.0,1
197344,212167,--,0.000,0.000,0.000,0.0,0,0.0,1
197353,212166,--,0.000,0.000,0.000,0.0,0,0.0,1
197357,212166,--,0.000,0.000,0.000,0.0,0,0.0,1
197363,212166,--,0.000,0.000,0.000,0.0,0,0.0,1
197362,212173,--,0.000,0.000,0.000,0.0,0,0.0,1
197367,212164,--,0.000,0.000,0.000,0.0,0,0.0,1
197372,212169,--,0.000,0.000,0.000,0.0,0,0.0,1
197384,212170,--,0.000,0.000,0.000,0.0,0,0.0,1
197387,212178,--,0.000,0.000,0.000,0.0,0,0.0,1
197391,212180,--,0.000,0.000,0.000,0.0,0,0.0,1
197402,212189,--,0.000,0.000,0.000,0.0,0,0.0,1
197408,212176,--,0.000,0.000,0.000,0.0,0,0.0,1
197422,212191,--,0.000,0.000,0.000,0.0,0,0.0,1
197424,212193,--,0.000,0.000,0.000,0.0,0,0.0,1
197435,212196,--,0.000,0.000,0.000,0.0,0,0.0,1
197438,212195,--,0.000,0.000,0.000,0.0,0,0.0,1
197434,212202,--,0.000,0.000,0.000,0.0,0,0.0,1
197443,212205,--,0.000,0.000,0.000,0.0,0,0.0,1
197445,212214,--,0.000,0.000,0.000,0.0,0,0.0,1
197457,212215,--,0.000,0.000,0.000,0.0,0,0.0,1
197454,212210,--,0.000,0.000,0.000,0.0,0,0.0,1
197463,212213,--,0.000,0.000,0.000,0.0,0,0.0,1
197463,212215,--,0.000,0.000,0.000,0.0,0,0.0,1
197465,212215,--,0.000,0.000,0.000,0.0,0,0.0,1
197463,212210,--,0.000,0.000,0.000,0.0,0,0.0,1
197471,212210,--,0.000,0.000,0.000,0.0,0,0.0,1
197460,212204,--,0.000,0.000,0.000,0.0,0,0.0,1
197474,212203,--,0.000,0.000,0.000,0.0,0,0.0,1
197474,212207,--,0.000,0.000,0.000,0.0,0,0.0,1
197467,212203,--,0.000,0.000,0.000,0.0,0,0.0,1
197482,212211,--,0.000,0.000,0.000,0.0,0,0.0,1
197474,212206,--,0.000,0.000,0.000,0.0,0,0.0,1
197476,212201,--,0.000,0.000,0.000,0.0,0,0.0,1
197475,212208,--,0.000,0.000,0.000,0.0,0,0.0,1
197475,212196,--,0.000,0.000,0.000,0.0,0,0.0,1
197477,212203,--,0.000,0.000,0.000,0.0,0,0.0,1
197480,212199,--,0.000,0.000,0.000,0.0,0,0.0,1
197480,212191,--,0.000,0.000,0.000,0.0,0,0.0,1
197481,212191,--,0.000,0.000,0.000,0.0,0,0.0,1
197470,212192,--,0.000,0.000,0.000,0.0,0,0.0,1
197475,212196,--,0.000,0.000,0.000,0.0,0,0.0,1
197474,212190,--,0.000,0.000,0.000,0.0,0,0.0,1
197480,212187,--,0.000,0.000,0.000,0.0,0,0.0,1
197469,212180,--,0.000,0.000,0.000,0.0,0,0.0,1
197474,212185,--,0.000,0.000,0.000,0.0,0,0.0,1
197475,212169,--,0.000,0.000,0.000,0.0,0,0.0,1
197477,212173,--,0.000,0.000,0.000,0.0,0,0.0,1
197481,212175,--,0.000,0.000,0.000,0.0,0,0.0,1
197481,212182,--,0.000,0.000,0.000,0.0,0,0.0,1
197480,212179,--,0.000,0.000,0.000,0.0,0,0.0,1
197479,212168,--,0.000,0.000,0.000,0.0,0,0.0,1
197491,212177,--,0.000,0.000,0.000,0.0,0,0.0,1
197501,212185,--,0.000,0.000,0.000,0.0,0,0.0,1
197504,212186,--,0.000,0.000,0.000,0.0,0,0.0,1
197503,212184,--,0.000,0.000,0.000,0.0,0,0.0,1
197507,212179,--,0.000,0.000,0.000,0.0,0,0.0,1
197507,212185,--,0.000,0.000,0.000,0.0,0,0.0,1
197515,212189,--,0.000,0.000,0.000,0.0,0,0.0,1
197511,212184,--,0.000,0.000,0.000,0.0,0,0.0,1
197522,212188,--,0.000,0.000,0.000,0.0,0,0.0,1
197523,212182,--,0.000,0.000,0.000,0.0,0,0.0,1
197523,212177,--,0.000,0.000,0.000,0.0,0,0.0,1
197532,212180,--,0.000,0.000,0.000,0.0,0,0.0,1
197523,212191,--,0.000,0.000,0.000,0.0,0,0.0,1
197534,212188,--,0.000,0.000,0.000,0.0,0,0.0,1
197531,212182,--,0.000,0.000,0.000,0.0,0,0.0,1
197536,212188,--,0.000,0.000,0.000,0.0,0,0.0,1
197541,212188,--,0.000,0.000,0.000,0.0,0,0.0,1
197548,212187,--,0.000,0.000,0.000,0.0,0,0.0,1
197540,212185,--,0.000,0.000,0.000,0.0,0,0.0,1
197542,212182,--,0.000,0.000,0.000,0.0,0,0.0,1
197546,212186,--,0.000,0.000,0.000,0.0,0,0.0,1
197544,212186,--,0.000,0.000,0.000,0.0,0,0.0,1
197534,212181,--,0.000,0.000,0.000,0.0,0,0.0,1
197539,212177,--,0.000,0.000,0.000,0.0,0,0.0,1
197539,212177,--,0.000,0.000,0.000,0.0,0,0.0,1
197537,212172,--,0.000,0.000,0.000,0.0,0,0.0,1
197519,212173,--,0.000,0.000,0.000,0.0,0,0.0,1
197506,212165,--,0.000,0.000,0.000,0.0,0,0.0,1
197499,212166,--,0.000,0.000,0.000,0.0,0,0.0,1
197481,212152,--,0.000,0.000,0.000,0.0,0,0.0,1
197454,212143,--,0.000,0.000,0.000,0.0,0,0.0,1
197439,212140,--,0.000,0.000,0.000,0.0,0,0.0,1
197421,212135,--,0.000,0.000,0.000,0.0,0,0.0,1
197408,212127,--,0.000,0.000,0.000,0.0,0,0.0,1
197388,212111,--,0.000,0.000,0.000,0.0,0,0.0,1
197378,212108,--,0.000,0.000,0.000,0.0,0,0.0,1
197370,212093,--,0.000,0.000,0.000,0.0,0,0.0,1
197357,212088,--,0.000,0.000,0.000,0.0,0,0.0,1
197353,212093,--,0.000,0.000,0.000,0.0,0,0.0,1
197344,212094,--,0.000,0.000,0.000,0.0,0,0.0,1
197349,212089,--,0.000,0.000,0.000,0.0,0,0.0,1
197344,212092,--,0.000,0.000,0.000,0.0,0,0.0,1
197345,212091,--,0.000,0.000,0.000,0.0,0,0.0,1
197341,212094,--,0.000,0.000,0.000,0.0,0,0.0,1
197342,212091,--,0.000,0.000,0.000,0.0,0,0.0,1
197341,212089,--,0.000,0.000,0.000,0.0,0,0.0,1
197347,212092,--,0.000,0.000,0.000,0.0,0,0.0,1
197347,212080,--,0.000,0.000,0.000,0.0,0,0.0,1
197346,212089,--,0.000,0.000,0.000,0.0,0,0.0,1
197361,212093,--,0.000,0.000,0.000,0.0,0,0.0,1
197363,212105,--,0.000,0.000,0.000,0.0,0,0.0,1
197370,212106,--,0.000,0.000,0.000,0.0,0,0.0,1
197371,212102,--,0.000,0.000,0.000,0.0,0,0.0,1
197385,212110,--,0.000,0.000,0.000,0.0,0,0.0,1
197384,212116,--,0.000,0.000,0.000,0.0,0,0.0,1
197392,212116,--,0.000,0.000,0.000,0.0,0,0.0,1
197401,212117,--,0.000,0.000,0.000,0.0,0,0.0,1
197396,212119,--,0.000,0.000,0.000,0.0,0,0.0,1
197402,212114,--,0.000,0.000,0.000,0.0,0,0.0,1
197407,212118,--,0.000,0.000,0.000,0.0,0,0.0,1
197412,212124,--,0.000,0.000,0.000,0.0,0,0.0,1
197413,212121,--,0.000,0.000,0.000,0.0,0,0.0,1
197416,212113,--,0.000,0.000,0.000,0.0,0,0.0,1
197417,212127,--,0.000,0.000,0.000,0.0,0,0.0,1
197419,212128,--,0.000,0.000,0.000,0.0,0,0.0,1
197425,212130,--,0.000,0.000,0.000,0.0,0,0.0,1
197426,212127,--,0.000,0.000,0.000,0.0,0,0.0,1
197423,212124,--,0.000,0.000,0.000,0.0,0,0.0,1
197433,212131,--,0.000,0.000,0.000,0.0,0,0.0,1
197443,212140,--,0.000,0.000,0.000,0.0,0,0.0,1
197444,212142,--,0.000,0.000,0.000,0.0,0,0.0,1
197462,212148,--,0.000,0.000,0.000,0.0,0,0.0,1
197459,212168,--,0.000,0.000,0.000,0.0,0,0.0,1
197471,212165,--,0.000,0.000,0.000,0.0,0,0.0,1
197471,212164,--,0.000,0.000,0.000,0.0,0,0.0,1
197472,212164,--,0.000,0.000,0.000,0.0,0,0.0,1
197471,212156,--,0.000,0.000,0.000,0.0,0,0.0,1
197475,212165,--,0.000,0.000,0.000,0.0,0,0.0,1
197477,212167,--,0.000,0.000,0.000,0.0,0,0.0,1
197483,212171,--,0.000,0.000,0.000,0.0,0,0.0,1
197478,212170,--,0.000,0.000,0.000,0.0,0,0.0,1
197478,212169,--,0.000,0.000,0.000,0.0,0,0.0,1
197479,212172,--,0.000,0.000,0.000,0.0,0,0.0,1
197474,212167,--,0.000,0.000,0.000,0.0,0,0.0,1
197478,212168,--,0.000,0.000,0.000,0.0,0,0.0,1
197473,212159,--,0.000,0.000,0.000,0.0,0,0.0,1
197467,212165,--,0.000,0.000,0.000,0.0,0,0.0,1
197467,212163,--,0.000,0.000,0.000,0.0,0,0.0,1
197454,212162,--,0.000,0.000,0.000,0.0,0,0.0,1
197460,212167,--,0.000,0.000,0.000,0.0,0,0.0,1
197458,212164,--,0.000,0.000,0.000,0.0,0,0.0,1
197464,212171,--,0.000,0.000,0.000,0.0,0,0.0,1
197464,212164,--,0.000,0.000,0.000,0.0,0,0.0,1
197463,212170,--,0.000,0.000,0.000,0.0,0,0.0,1
197470,212166,--,0.000,0.000,0.000,0.0,0,0.0,1
197472,212170,--,0.000,0.000,0.000,0.0,0,0.0,1
197475,212168,--,0.000,0.000,0.000,0.0,0,0.0,1
197477,212173,--,0.000,0.000,0.000,0.0,0,0.0,1
197468,212177,--,0.000,0.000,0.000,0.0,0,0.0,1
197478,212175,--,0.000,0.000,0.000,0.0,0,0.0,1
197477,212176,--,0.000,0.000,0.000,0.0,0,0.0,1
197484,212185,--,0.000,0.000,0.000,0.0,0,0.0,1
197477,212178,--,0.000,0.000,0.000,0.0,0,0.0,1
197486,212184,--,0.000,0.000,0.000,0.0,0,0.0,1
197487,212179,--,0.000,0.000,0.000,0.0,0,0.0,1
197487,212187,--,0.000,0.000,0.000,0.0,0,0.0,1
197486,212180,--,0.000,0.000,0.000,0.0,0,0.0,1
197490,212181,--,0.000,0.000,0.000,0.0,0,0.0,1
197494,212189,--,0.000,0.000,0.000,0.0,0,0.0,1
197490,212187,--,0.000,0.000,0.000,0.0,0,0.0,1
197502,212186,--,0.000,0.000,0.000,0.0,0,0.0,1
197510,212187,--,0.000,0.000,0.000,0.0,0,0.0,1
197498,212185,--,0.000,0.000,0.000,0.0,0,0.0,1
197511,212188,--,0.000,0.000,0.000,0.0,0,0.0,1
197516,212191,--,0.000,0.000,0.000,0.0,0,0.0,1
197529,212189,--,0.000,0.000,0.000,0.0,0,0.0,1
197526,212202,--,0.000,0.000,0.000,0.0,0,0.0,1
197527,212202,--,0.000,0.000,0.000,0.0,0,0.0,1
197545,212197,--,0.000,0.000,0.000,0.0,0,0.0,1
197543,212206,--,0.000,0.000,0.000,0.0,0,0.0,1
197548,212210,--,0.000,0.000,0.000,0.0,0,0.0,1
197551,212209,--,0.000,0.000,0.000,0.0,0,0.0,1
197544,212211,--,0.000,0.000,0.000,0.0,0,0.0,1
197559,212216,--,0.000,0.000,0.000,0.0,0,0.0,1
197554,212211,--,0.000,0.000,0.000,0.0,0,0.0,1
197544,212211,--,0.000,0.000,0.000,0.0,0,0.0,1
197550,212204,--,0.000,0.000,0.000,0.0,0,0.0,1
197562,212212,--,0.000,0.000,0.000,0.0,0,0.0,1
197552,212206,--,0.000,0.000,0.000,0.0,0,0.0,1
197558,212210,--,0.000,0.000,0.000,0.0,0,0.0,1
197562,212208,--,0.000,0.000,0.000,0.0,0,0.0,1
197566,212211,--,0.000,0.000,0.000,0.0,0,0.0,1
197562,212211,--,0.000,0.000,0.000,0.0,0,0.0,1
197563,212207,--,0.000,0.000,0.000,0.0,0,0.0,1
197556,212205,--,0.000,0.000,0.000,0.0,0,0.0,1
197565,212210,--,0.000,0.000,0.000,0.0,0,0.0,1
197563,212205,--,0.000,0.000,0.000,0.0,0,0.0,1
197562,212204,--,0.000,0.000,0.000,0.0,0,0.0,1
197564,212202,--,0.000,0.000,0.000,0.0,0,0.0,1
197565,212215,--,0.000,0.000,0.000,0.0,0,0.0,1
197561,212208,--,0.000,0.000,0.000,0.0,0,0.0,1
197564,212194,--,0.000,0.000,0.000,0.0,0,0.0,1
197554,212201,--,0.000,0.000,0.000,0.0,0,0.0,1
197563,212197,--,0.000,0.000,0.000,0.0,0,0.0,1
197558,212193,--,0.000,0.000,0.000,0.0,0,0.0,1
197566,212192,--,0.000,0.000,0.000,0.0,0,0.0,1
197564,212192,--,0.000,0.000,0.000,0.0,0,0.0,1
197567,212191,--,0.000,0.000,0.000,0.0,0,0.0,1
197557,212184,--,0.000,0.000,0.000,0.0,0,0.0,1
197560,212189,--,0.000,0.000,0.000,0.0,0,0.0,1
197563,212191,--,0.000,0.000,0.000,0.0,0,0.0,1
197569,212197,--,0.000,0.000,0.000,0.0,0,0.0,1
197569,212197,--,0.000,0.000,0.000,0.0,0,0.0,1
197572,212202,--,0.000,0.000,0.000,0.0,0,0.0,1
197566,212195,--,0.000,0.000,0.000,0.0,0,0.0,1
197581,212193,--,0.000,0.000,0.000,0.0,0,0.0,1
197581,212194,--,0.000,0.000,0.000,0.0,0,0.0,1
197583,212204,--,0.000,0.000,0.000,0.0,0,0.0,1
197581,212199,--,0.000,0.000,0.000,0.0,0,0.0,1
197586,212207,--,0.000,0.000,0.000,0.0,0,0.0,1
197592,212212,--,0.000,0.000,0.000,0.0,0,0.0,1
197597,212213,--,0.000,0.000,0.000,0.0,0,0.0,1
197597,212208,--,0.000,0.000,0.000,0.0,0,0.0,1
197596,212209,--,0.000,0.000,0.000,0.0,0,0.0,1
197596,212207,--,0.000,0.000,0.000,0.0,0,0.0,1
197607,212207,--,0.000,0.000,0.000,0.0,0,0.0,1
197611,212215,--,0.000,0.000,0.000,0.0,0,0.0,1
197616,212220,--,0.000,0.000,0.000,0.0,0,0.0,1
197616,212220,--,0.000,0.000,0.000,0.0,0,0.0,1
197619,212218,--,0.000,0.000,0.000,0.0,0,0.0,1
197622,212221,--,0.000,0.000,0.000,0.0,0,0.0,1
197625,212225,--,0.000,0.000,0.000,0.0,0,0.0,1
197627,212221,--,0.000,0.000,0.000,0.0,0,0.0,1
197627,212217,--,0.000,0.000,0.000,0.0,0,0.0,1
197622,212212,--,0.000,0.000,0.000,0.0,0,0.0,1
197621,212215,--,0.000,0.000,0.000,0.0,0,0.0,1
197619,212211,--,0.000,0.000,0.000,0.0,0,0.0,1
197624,212211,--,0.000,0.000,0.000,0.0,0,0.0,1
197625,212209,--,0.000,0.000,0.000,0.0,0,0.0,1
197623,212216,--,0.000,0.000,0.000,0.0,0,0.0,1
197622,212214,--,0.000,0.000,0.000,0.0,0,0.0,1
197628,212219,--,0.000,0.000,0.000,0.0,0,0.0,1
197617,212210,--,0.000,0.000,0.000,0.0,0,0.0,1
197612,212214,--,0.000,0.000,0.000,0.0,0,0.0,1
197596,212209,--,0.000,0.000,0.000,0.0,0,0.0,1
197586,212199,--,0.000,0.000,0.000,0.0,0,0.0,1
197566,212196,--,0.000,0.000,0.000,0.0,0,0.0,1
197551,212186,--,0.000,0.000,0.000,0.0,0,0.0,1
197533,212178,--,0.000,0.000,0.000,0.0,0,0.0,1
197521,212176,--,0.000,0.000,0.000,0.0,0,0.0,1
197507,212168,--,0.000,0.000,0.000,0.0,0,0.0,1
197495,212166,--,0.000,0.000,0.000,0.0,0,0.0,1
197469,212158,--,0.000,0.000,0.000,0.0,0,0.0,1
197471,212152,--,0.000,0.000,0.000,0.0,0,0.0,1
197455,212154,--,0.000,0.000,0.000,0.0,0,0.0,1
197459,212152,--,0.000,0.000,0.000,0.0,0,0.0,1
197446,212145,--,0.000,0.000,0.000,0.0,0,0.0,1
197447,212152,--,0.000,0.000,0.000,0.0,0,0.0,1
197450,212147,--,0.000,0.000,0.000,0.0,0,0.0,1
197439,212152,--,0.000,0.000,0.000,0.0,0,0.0,1
197445,212148,--,0.000,0.000,0.000,0.0,0,0.0,1
197445,212150,--,0.000,0.000,0.000,0.0,0,0.0,1
197452,212150,--,0.000,0.000,0.000,0.0,0,0.0,1
197457,212164,--,0.000,0.000,0.000,0.0,0,0.0,1
197464,212154,--,0.000,0.000,0.000,0.0,0,0.0,1
197470,212163,--,0.000,0.000,0.000,0.0,0,0.0,1
197469,212172,--,0.000,0.000,0.000,0.0,0,0.0,1
197484,212175,--,0.000,0.000,0.000,0.0,0,0.0,1
197494,212181,--,0.000,0.000,0.000,0.0,0,0.0,1
197497,212185,--,0.000,0.000,0.000,0.0,0,0.0,1
197502,212188,--,0.000,0.000,0.000,0.0,0,0.0,1
197505,212191,--,0.000,0.000,0.000,0.0,0,0.0,1
197513,212188,--,0.000,0.000,0.000,0.0,0,0.0,1
197512,212196,--,0.000,0.000,0.000,0.0,0,0.0,1
197522,212195,--,0.000,0.000,0.000,0.0,0,0.0,1
197528,212210,--,0.000,0.000,0.000,0.0,0,0.0,1
197528,212202,--,0.000,0.000,0.000,0.0,0,0.0,1
197535,212207,--,0.000,0.000,0.000,0.0,0,0.0,1
197535,212200,--,0.000,0.000,0.000,0.0,0,0.0,1
197539,212201,--,0.000,0.000,0.000,0.0,0,0.0,1
197542,212202,--,0.000,0.000,0.000,0.0,0,0.0,1
197539,212212,--,0.000,0.000,0.000,0.0,0,0.0,1
197540,212203,--,0.000,0.000,0.000,0.0,0,0.0,1
197548,212208,--,0.000,0.000,0.000,0.0,0,0.0,1
197554,212200,--,0.000,0.000,0.000,0.0,0,0.0,1
197557,212208,--,0.000,0.000,0.000,0.0,0,0.0,1
197555,212209,--,0.000,0.000,0.000,0.0,0,0.0,1
197558,212213,--,0.000,0.000,0.000,0.0,0,0.0,1
197557,212210,--,0.000,0.000,0.000,0.0,0,0.0,1
197570,212216,--,0.000,0.000,0.000,0.0,0,0.0,1
197570,212215,--,0.000,0.000,0.000,0.0,0,0.0,1
197577,212218,--,0.000,0.000,0.000,0.0,0,0.0,1
197582,212225,--,0.000,0.000,0.000,0.0,0,0.0,1
197587,212235,--,0.000,0.000,0.000,0.0,0,0.0,1
197586,212232,--,0.000,0.000,0.000,0.0,0,0.0,1
197590,212226,--,0.000,0.000,0.000,0.0,0,0.0,1
197591,212228,--,0.000,0.000,0.000,0.0,0,0.0,1
197598,212231,--,0.000,0.000,0.000,0.0,0,0.0,1
197606,212232,--,0.000,0.000,0.000,0.0,0,0.0,1
197604,212243,--,0.000,0.000,0.000,0.0,0,0.0,1
197595,212238,--,0.000,0.000,0.000,0.0,0,0.0,1
197603,212239,--,0.000,0.000,0.000,0.0,0,0.0,1
197611,212250,--,0.000,0.000,0.000,0.0,0,0.0,1
197624,212256,--,0.000,0.000,0.000,0.0,0,0.0,1
197637,212259,--,0.000,0.000,0.000,0.0,0,0.0,1
197634,212264,--,0.000,0.000,0.000,0.0,0,0.0,1
197635,212268,--,0.000,0.000,0.000,0.0,0,0.0,1
197639,212276,--,0.000,0.000,0.000,0.0,0,0.0,1
197649,212273,--,0.000,0.000,0.000,0.0,0,0.0,1
197642,212272,--,0.000,0.000,0.000,0.0,0,0.0,1
197639,212273,--,0.000,0.000,0.000,0.0,0,0.0,1
197639,212272,--,0.000,0.000,0.000,0.0,0,0.0,1
197642,212268,--,0.000,0.000,0.000,0.0,0,0.0,1
197638,212275,--,0.000,0.000,0.000,0.0,0,0.0,1
197640,212267,--,0.000,0.000,0.000,0.0,0,0.0,1
197649,212271,--,0.000,0.000,0.000,0.0,0,0.0,1
197652,212275,--,0.000,0.000,0.000,0.0,0,0.0,1
197653,212279,--,0.000,0.000,0.000,0.0,0,0.0,1
197659,212282,--,0.000,0.000,0.000,0.0,0,0.0,1
197659,212288,--,0.000,0.000,0.000,0.0,0,0.0,1
197667,212288,--,0.000,0.000,0.000,0.0,0,0.0,1
197667,212282,--,0.000,0.000,0.000,0.0,0,0.0,1
197672,212285,--,0.000,0.000,0.000,0.0,0,0.0,1
197677,212298,--,0.000,0.000,0.000,0.0,0,0.0,1
197681,212285,--,0.000,0.000,0.000,0.0,0,0.0,1
197691,212298,--,0.000,0.000,0.000,0.0,0,0.0,1
197685,212291,--,0.000,0.000,0.000,0.0,0,0.0,1
